"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
534,05/08/18 03:15:00 AM,33.5999,23.02
535,05/08/18 03:30:00 AM,33.5321,22.95
536,05/08/18 03:45:00 AM,33.5321,22.91
537,05/08/18 04:00:00 AM,33.5153,22.86
538,05/08/18 04:15:00 AM,33.5153,22.81
539,05/08/18 04:30:00 AM,33.4580,22.75
540,05/08/18 04:45:00 AM,33.4143,22.67
541,05/08/18 05:00:00 AM,33.3808,22.63
542,05/08/18 05:15:00 AM,33.3908,22.57
543,05/08/18 05:30:00 AM,33.3473,22.51
544,05/08/18 05:45:00 AM,33.3040,22.44
545,05/08/18 06:00:00 AM,33.1282,22.38
546,05/08/18 06:15:00 AM,33.2474,22.33
547,05/08/18 06:30:00 AM,33.2374,22.30
548,05/08/18 06:45:00 AM,33.2474,22.29
549,05/08/18 07:00:00 AM,33.2374,22.24
550,05/08/18 07:15:00 AM,33.2142,22.19
551,05/08/18 07:30:00 AM,33.1877,22.15
552,05/08/18 07:45:00 AM,33.1712,22.09
553,05/08/18 08:00:00 AM,32.9478,22.06
554,05/08/18 08:15:00 AM,33.1480,22.04
555,05/08/18 08:30:00 AM,33.1216,22.01
556,05/08/18 08:45:00 AM,33.1150,21.99
557,05/08/18 09:00:00 AM,33.1579,21.99
558,05/08/18 09:15:00 AM,33.1216,21.98
559,05/08/18 09:30:00 AM,33.1480,22.05
560,05/08/18 09:45:00 AM,33.1381,22.05
561,05/08/18 10:00:00 AM,33.1052,21.99
562,05/08/18 10:15:00 AM,33.1315,22.03
563,05/08/18 10:30:00 AM,33.1117,22.05
564,05/08/18 10:45:00 AM,33.1645,22.05
565,05/08/18 11:00:00 AM,33.1712,22.06
566,05/08/18 11:15:00 AM,33.1447,22.11
567,05/08/18 11:30:00 AM,33.1877,22.16
568,05/08/18 11:45:00 AM,33.2474,22.30
569,05/08/18 12:00:00 PM,33.3641,22.51
570,05/08/18 12:15:00 PM,33.4210,22.67
571,05/08/18 12:30:00 PM,33.5119,22.87
572,05/08/18 12:45:00 PM,33.6168,23.05
573,05/08/18 01:00:00 PM,33.6406,23.14
574,05/08/18 01:15:00 PM,33.7361,23.35
575,05/08/18 01:30:00 PM,33.8218,23.48
576,05/08/18 01:45:00 PM,33.8287,23.57
577,05/08/18 02:00:00 PM,33.9079,23.71
578,05/08/18 02:15:00 PM,33.9945,23.92
579,05/08/18 02:30:00 PM,34.1094,24.12
580,05/08/18 02:45:00 PM,34.0885,24.22
581,05/08/18 03:00:00 PM,34.2040,24.37
582,05/08/18 03:15:00 PM,34.3522,24.74
583,05/08/18 03:30:00 PM,34.3275,24.64
584,05/08/18 03:45:00 PM,34.4197,24.83
585,05/08/18 04:00:00 PM,34.3806,24.84
586,05/08/18 04:15:00 PM,34.3984,24.85
587,05/08/18 04:30:00 PM,34.4019,24.80
588,05/08/18 04:45:00 PM,34.3629,24.76
589,05/08/18 05:00:00 PM,34.3735,24.78
590,05/08/18 05:15:00 PM,34.3522,24.89
591,05/08/18 05:30:00 PM,34.4339,24.92
592,05/08/18 05:45:00 PM,34.4055,24.92
593,05/08/18 06:00:00 PM,34.4803,24.97
594,05/08/18 06:15:00 PM,34.4625,25.04
595,05/08/18 06:30:00 PM,34.6381,25.28
596,05/08/18 06:45:00 PM,34.6922,25.34
597,05/08/18 07:00:00 PM,34.6201,25.20
598,05/08/18 07:15:00 PM,34.5554,25.16
599,05/08/18 07:30:00 PM,34.5626,25.10
600,05/08/18 07:45:00 PM,34.5196,25.02
601,05/08/18 08:00:00 PM,34.5017,24.97
602,05/08/18 08:15:00 PM,34.4732,24.90
603,05/08/18 08:30:00 PM,34.4304,24.85
604,05/08/18 08:45:00 PM,34.4197,24.82
605,05/08/18 09:00:00 PM,34.3913,24.77
606,05/08/18 09:15:00 PM,34.3842,24.72
607,05/08/18 09:30:00 PM,34.3133,24.65
608,05/08/18 09:45:00 PM,34.3487,24.62
609,05/08/18 10:00:00 PM,34.3133,24.56
610,05/08/18 10:15:00 PM,34.3027,24.53
611,05/08/18 10:30:00 PM,34.2568,24.47
612,05/08/18 10:45:00 PM,34.2604,24.41
613,05/08/18 11:00:00 PM,34.1900,24.36
614,05/08/18 11:15:00 PM,34.2076,24.31
615,05/08/18 11:30:00 PM,34.0920,24.26
616,05/08/18 11:45:00 PM,34.1164,24.19
617,05/09/18 12:00:00 AM,34.0920,24.15
618,05/09/18 12:15:00 AM,34.1199,24.09
619,05/09/18 12:30:00 AM,34.0745,24.03
620,05/09/18 12:45:00 AM,33.9945,23.95
621,05/09/18 01:00:00 AM,34.0049,23.88
622,05/09/18 01:15:00 AM,33.9529,23.84
623,05/09/18 01:30:00 AM,33.9702,23.79
624,05/09/18 01:45:00 AM,33.9252,23.76
625,05/09/18 02:00:00 AM,33.9010,23.70
626,05/09/18 02:15:00 AM,33.8838,23.66
627,05/09/18 02:30:00 AM,33.8941,23.59
628,05/09/18 02:45:00 AM,33.8493,23.52
629,05/09/18 03:00:00 AM,33.8390,23.47
630,05/09/18 03:15:00 AM,33.8046,23.41
631,05/09/18 03:30:00 AM,33.7566,23.35
632,05/09/18 03:45:00 AM,33.7293,23.26
633,05/09/18 04:00:00 AM,33.7122,23.21
634,05/09/18 04:15:00 AM,33.6781,23.17
635,05/09/18 04:30:00 AM,33.6712,23.09
636,05/09/18 04:45:00 AM,33.6236,23.04
637,05/09/18 05:00:00 AM,33.6100,22.98
638,05/09/18 05:15:00 AM,33.5829,22.93
639,05/09/18 05:30:00 AM,33.5423,22.83
640,05/09/18 05:45:00 AM,33.5592,22.82
641,05/09/18 06:00:00 AM,33.4917,22.75
642,05/09/18 06:15:00 AM,33.4917,22.73
643,05/09/18 06:30:00 AM,33.4815,22.68
644,05/09/18 06:45:00 AM,33.4244,22.63
645,05/09/18 07:00:00 AM,33.4244,22.58
646,05/09/18 07:15:00 AM,33.4244,22.53
647,05/09/18 07:30:00 AM,33.3808,22.51
648,05/09/18 07:45:00 AM,33.3708,22.50
649,05/09/18 08:00:00 AM,33.3875,22.45
650,05/09/18 08:15:00 AM,33.3708,22.43
651,05/09/18 08:30:00 AM,33.3240,22.35
652,05/09/18 08:45:00 AM,33.3240,22.34
653,05/09/18 09:00:00 AM,33.3240,22.34
654,05/09/18 09:15:00 AM,33.2806,22.34
655,05/09/18 09:30:00 AM,33.3140,22.39
656,05/09/18 09:45:00 AM,33.4143,22.50
657,05/09/18 10:00:00 AM,33.4378,22.69
658,05/09/18 10:15:00 AM,33.5220,22.81
659,05/09/18 10:30:00 AM,33.5220,22.86
660,05/09/18 10:45:00 AM,33.6406,23.11
661,05/09/18 11:00:00 AM,33.6849,23.20
662,05/09/18 11:15:00 AM,33.8115,23.50
663,05/09/18 11:30:00 AM,33.8459,23.67
664,05/09/18 11:45:00 AM,33.9321,23.82
665,05/09/18 12:00:00 PM,34.0536,24.03
666,05/09/18 12:15:00 PM,34.1514,24.23
667,05/09/18 12:30:00 PM,34.1584,24.29
668,05/09/18 12:45:00 PM,34.3204,24.54
669,05/09/18 01:00:00 PM,34.2745,24.49
670,05/09/18 01:15:00 PM,34.2992,24.55
671,05/09/18 01:30:00 PM,34.3913,24.76
672,05/09/18 01:45:00 PM,34.4162,24.89
673,05/09/18 02:00:00 PM,34.5626,25.14
674,05/09/18 02:15:00 PM,34.6273,25.29
675,05/09/18 02:30:00 PM,34.5877,25.24
676,05/09/18 02:45:00 PM,34.8191,25.75
677,05/09/18 03:00:00 PM,34.9066,25.99
678,05/09/18 03:15:00 PM,34.9176,26.02
679,05/09/18 03:30:00 PM,34.9616,26.10
680,05/09/18 03:45:00 PM,34.9432,26.13
681,05/09/18 04:00:00 PM,35.0314,26.27
682,05/09/18 04:15:00 PM,35.0830,26.37
683,05/09/18 04:30:00 PM,35.0498,26.36
684,05/09/18 04:45:00 PM,35.0756,26.42
685,05/09/18 05:00:00 PM,34.2992,26.47
686,05/09/18 05:15:00 PM,35.1570,26.52
687,05/09/18 05:30:00 PM,35.1126,26.51
688,05/09/18 05:45:00 PM,35.1237,26.51
689,05/09/18 06:00:00 PM,35.1979,26.60
690,05/09/18 06:15:00 PM,35.1608,26.51
691,05/09/18 06:30:00 PM,35.2761,26.74
692,05/09/18 06:45:00 PM,35.1422,26.51
693,05/09/18 07:00:00 PM,35.1311,26.44
694,05/09/18 07:15:00 PM,35.2090,26.62
695,05/09/18 07:30:00 PM,35.1348,26.43
696,05/09/18 07:45:00 PM,35.0867,26.36
697,05/09/18 08:00:00 PM,35.0425,26.30
698,05/09/18 08:15:00 PM,34.9946,26.19
699,05/09/18 08:30:00 PM,34.9579,26.08
700,05/09/18 08:45:00 PM,34.9323,25.98
701,05/09/18 09:00:00 PM,34.8920,25.89
702,05/09/18 09:15:00 PM,34.8264,25.80
703,05/09/18 09:30:00 PM,34.7900,25.69
704,05/09/18 09:45:00 PM,34.7175,25.61
705,05/09/18 10:00:00 PM,34.7175,25.52
706,05/09/18 10:15:00 PM,34.6345,25.40
707,05/09/18 10:30:00 PM,34.5734,25.27
708,05/09/18 10:45:00 PM,34.5268,25.20
709,05/09/18 11:00:00 PM,34.5196,25.15
710,05/09/18 11:15:00 PM,34.5196,25.09
711,05/09/18 11:30:00 PM,34.4375,25.02
712,05/09/18 11:45:00 PM,34.4767,24.95
713,05/10/18 12:00:00 AM,34.4019,24.90
714,05/10/18 12:15:00 AM,34.3842,24.83
715,05/10/18 12:30:00 AM,34.3381,24.77
716,05/10/18 12:45:00 AM,34.3381,24.71
717,05/10/18 01:00:00 AM,34.3062,24.64
718,05/10/18 01:15:00 AM,34.2498,24.60
719,05/10/18 01:30:00 AM,34.1339,24.52
720,05/10/18 01:45:00 AM,34.2040,24.48
721,05/10/18 02:00:00 AM,34.1689,24.39
722,05/10/18 02:15:00 AM,34.1514,24.36
723,05/10/18 02:30:00 AM,34.1619,24.31
724,05/10/18 02:45:00 AM,34.1094,24.21
725,05/10/18 03:00:00 AM,34.0745,24.15
726,05/10/18 03:15:00 AM,34.0119,24.08
727,05/10/18 03:30:00 AM,34.0049,24.01
728,05/10/18 03:45:00 AM,34.0049,23.97
729,05/10/18 04:00:00 AM,33.9425,23.92
730,05/10/18 04:15:00 AM,33.9183,23.82
731,05/10/18 04:30:00 AM,33.9010,23.76
732,05/10/18 04:45:00 AM,33.8287,23.70
733,05/10/18 05:00:00 AM,33.8218,23.64
734,05/10/18 05:15:00 AM,33.7806,23.58
735,05/10/18 05:30:00 AM,33.7532,23.52
736,05/10/18 05:45:00 AM,33.7464,23.44
737,05/10/18 06:00:00 AM,33.6781,23.40
738,05/10/18 06:15:00 AM,33.5965,23.33
739,05/10/18 06:30:00 AM,33.6610,23.29
740,05/10/18 06:45:00 AM,33.6338,23.26
741,05/10/18 07:00:00 AM,33.6236,23.25
742,05/10/18 07:15:00 AM,33.5727,23.14
743,05/10/18 07:30:00 AM,33.4714,23.07
744,05/10/18 07:45:00 AM,33.5829,23.11
745,05/10/18 08:00:00 AM,33.4714,23.06
746,05/10/18 08:15:00 AM,33.5153,22.99
747,05/10/18 08:30:00 AM,33.4883,22.93
748,05/10/18 08:45:00 AM,33.4479,22.95
749,05/10/18 09:00:00 AM,33.4984,23.01
750,05/10/18 09:15:00 AM,33.4681,23.03
751,05/10/18 09:30:00 AM,33.5491,23.12
752,05/10/18 09:45:00 AM,33.5727,23.22
753,05/10/18 10:00:00 AM,33.6304,23.40
754,05/10/18 10:15:00 AM,33.7258,23.54
755,05/10/18 10:30:00 AM,33.7943,23.71
756,05/10/18 10:45:00 AM,33.8287,23.80
757,05/10/18 11:00:00 AM,33.8976,23.92
758,05/10/18 11:15:00 AM,33.9910,24.14
759,05/10/18 11:30:00 AM,34.1164,24.37
760,05/10/18 11:45:00 AM,34.1865,24.56
761,05/10/18 12:00:00 PM,34.2639,24.74
762,05/10/18 12:15:00 PM,34.2992,24.87
763,05/10/18 12:30:00 PM,34.3806,25.01
764,05/10/18 12:45:00 PM,34.3984,25.09
765,05/10/18 01:00:00 PM,34.5053,25.36
766,05/10/18 01:15:00 PM,34.6417,25.69
767,05/10/18 01:30:00 PM,34.8082,25.98
768,05/10/18 01:45:00 PM,34.5841,25.70
769,05/10/18 02:00:00 PM,34.8811,26.23
770,05/10/18 02:15:00 PM,35.1385,26.68
771,05/10/18 02:30:00 PM,35.1422,26.81
772,05/10/18 02:45:00 PM,35.1682,26.87
773,05/10/18 03:00:00 PM,35.2128,27.00
774,05/10/18 03:15:00 PM,35.2351,26.96
775,05/10/18 03:30:00 PM,35.2165,26.93
776,05/10/18 03:45:00 PM,35.3397,27.20
777,05/10/18 04:00:00 PM,35.4637,27.47
778,05/10/18 04:15:00 PM,35.5128,27.53
779,05/10/18 04:30:00 PM,35.4411,27.49
780,05/10/18 04:45:00 PM,35.4260,27.45
781,05/10/18 05:00:00 PM,35.4035,27.47
782,05/10/18 05:15:00 PM,35.4336,27.46
783,05/10/18 05:30:00 PM,35.4223,27.45
784,05/10/18 05:45:00 PM,35.4147,27.42
785,05/10/18 06:00:00 PM,35.3397,27.38
786,05/10/18 06:15:00 PM,35.3884,27.33
787,05/10/18 06:30:00 PM,35.2798,27.32
788,05/10/18 06:45:00 PM,35.4260,27.38
789,05/10/18 07:00:00 PM,35.3135,27.30
790,05/10/18 07:15:00 PM,35.0793,27.27
791,05/10/18 07:30:00 PM,35.3359,27.16
792,05/10/18 07:45:00 PM,35.3659,27.05
793,05/10/18 08:00:00 PM,35.3584,26.90
794,05/10/18 08:15:00 PM,35.3022,26.80
795,05/10/18 08:30:00 PM,35.2574,26.66
796,05/10/18 08:45:00 PM,35.1904,26.51
797,05/10/18 09:00:00 PM,35.1422,26.37
798,05/10/18 09:15:00 PM,35.0793,26.26
799,05/10/18 09:30:00 PM,34.9652,26.13
800,05/10/18 09:45:00 PM,35.0056,26.06
801,05/10/18 10:00:00 PM,34.9616,25.99
802,05/10/18 10:15:00 PM,34.8847,25.90
803,05/10/18 10:30:00 PM,34.8665,25.81
804,05/10/18 10:45:00 PM,34.8009,25.72
805,05/10/18 11:00:00 PM,34.7718,25.64
806,05/10/18 11:15:00 PM,34.7283,25.54
807,05/10/18 11:30:00 PM,34.6850,25.46
808,05/10/18 11:45:00 PM,34.6453,25.39
809,05/11/18 12:00:00 AM,34.6381,25.35
810,05/11/18 12:15:00 AM,34.6021,25.28
811,05/11/18 12:30:00 AM,34.5769,25.21
812,05/11/18 12:45:00 AM,34.5375,25.14
813,05/11/18 01:00:00 AM,34.5303,25.09
814,05/11/18 01:15:00 AM,34.4946,25.02
815,05/11/18 01:30:00 AM,34.4482,24.97
816,05/11/18 01:45:00 AM,34.4019,24.89
817,05/11/18 02:00:00 AM,34.3877,24.83
818,05/11/18 02:15:00 AM,34.3416,24.75
819,05/11/18 02:30:00 AM,34.3239,24.70
820,05/11/18 02:45:00 AM,34.3062,24.61
821,05/11/18 03:00:00 AM,34.2815,24.56
822,05/11/18 03:15:00 AM,34.2076,24.47
823,05/11/18 03:30:00 AM,34.2216,24.41
824,05/11/18 03:45:00 AM,34.1724,24.38
825,05/11/18 04:00:00 AM,34.1654,24.31
826,05/11/18 04:15:00 AM,34.0955,24.23
827,05/11/18 04:30:00 AM,34.0780,24.15
828,05/11/18 04:45:00 AM,34.0153,24.06
829,05/11/18 05:00:00 AM,33.9633,23.99
830,05/11/18 05:15:00 AM,33.9841,23.93
831,05/11/18 05:30:00 AM,33.9114,23.84
832,05/11/18 05:45:00 AM,33.9945,23.87
833,05/11/18 06:00:00 AM,33.9321,23.81
834,05/11/18 06:15:00 AM,33.8769,23.72
835,05/11/18 06:30:00 AM,33.8700,23.70
836,05/11/18 06:45:00 AM,33.8012,23.58
837,05/11/18 07:00:00 AM,33.7669,23.51
838,05/11/18 07:15:00 AM,33.7498,23.48
839,05/11/18 07:30:00 AM,33.7156,23.43
840,05/11/18 07:45:00 AM,33.6985,23.41
841,05/11/18 08:00:00 AM,33.6712,23.37
842,05/11/18 08:15:00 AM,33.6100,23.32
843,05/11/18 08:30:00 AM,33.6100,23.28
844,05/11/18 08:45:00 AM,33.6100,23.25
845,05/11/18 09:00:00 AM,33.6033,23.27
846,05/11/18 09:15:00 AM,33.5931,23.26
847,05/11/18 09:30:00 AM,33.5863,23.21
848,05/11/18 09:45:00 AM,33.5863,23.25
849,05/11/18 10:00:00 AM,33.5423,23.18
850,05/11/18 10:15:00 AM,33.5423,23.18
851,05/11/18 10:30:00 AM,33.5085,23.11
852,05/11/18 10:45:00 AM,33.4950,23.07
853,05/11/18 11:00:00 AM,33.5186,23.12
854,05/11/18 11:15:00 AM,33.5018,23.09
855,05/11/18 11:30:00 AM,33.5288,23.06
856,05/11/18 11:45:00 AM,33.4849,23.07
857,05/11/18 12:00:00 PM,33.5018,23.05
858,05/11/18 12:15:00 PM,33.4950,23.07
859,05/11/18 12:30:00 PM,33.5220,23.09
860,05/11/18 12:45:00 PM,33.5018,23.10
861,05/11/18 01:00:00 PM,33.5119,23.11
862,05/11/18 01:15:00 PM,33.5288,23.17
