sample_number,date_time,pressure,date_time,pressure,temperature
1154,1/24/2018 13:15,763.24,1/24/2018 13:15,927.29,14.9
1155,1/24/2018 13:30,763.01,1/24/2018 13:30,926.93,14.9
1156,1/24/2018 13:45,762.79,1/24/2018 13:45,926.8,14.9
1157,1/24/2018 14:00,762.65,1/24/2018 14:00,926.8,14.9
1158,1/24/2018 14:15,762.69,1/24/2018 14:15,926.8,14.9
1159,1/24/2018 14:30,762.65,1/24/2018 14:30,926.8,14.9
1160,1/24/2018 14:45,762.7,1/24/2018 14:45,926.76,14.804
1161,1/24/2018 15:00,762.58,1/24/2018 15:00,926.67,14.9
1162,1/24/2018 15:15,762.57,1/24/2018 15:15,926.67,14.9
1163,1/24/2018 15:30,762.53,1/24/2018 15:30,926.55,14.9
1164,1/24/2018 15:45,762.24,1/24/2018 15:45,926.42,14.9
1165,1/24/2018 16:00,762.49,1/24/2018 16:00,926.55,14.9
1166,1/24/2018 16:15,762.66,1/24/2018 16:15,926.8,14.9
1167,1/24/2018 16:30,762.54,1/24/2018 16:30,926.67,14.9
1168,1/24/2018 16:45,762.47,1/24/2018 16:45,926.76,14.804
1169,1/24/2018 17:00,762.54,1/24/2018 17:00,926.76,14.804
1170,1/24/2018 17:15,762.51,1/24/2018 17:15,926.67,14.9
1171,1/24/2018 17:30,762.47,1/24/2018 17:30,926.8,14.9
1172,1/24/2018 17:45,762.48,1/24/2018 17:45,926.8,14.9
1173,1/24/2018 18:00,762.37,1/24/2018 18:00,926.67,14.9
1174,1/24/2018 18:15,762.43,1/24/2018 18:15,926.8,14.9
1175,1/24/2018 18:30,762.26,1/24/2018 18:30,926.55,14.9
1176,1/24/2018 18:45,762.15,1/24/2018 18:45,926.67,14.9
1177,1/24/2018 19:00,761.99,1/24/2018 19:00,926.55,14.9
1178,1/24/2018 19:15,761.94,1/24/2018 19:15,926.42,14.9
1179,1/24/2018 19:30,762,1/24/2018 19:30,926.55,14.9
1180,1/24/2018 19:45,761.94,1/24/2018 19:45,926.3,14.9
1181,1/24/2018 20:00,761.95,1/24/2018 20:00,926.42,14.9
1182,1/24/2018 20:15,761.77,1/24/2018 20:15,926.3,14.9
1183,1/24/2018 20:30,761.83,1/24/2018 20:30,926.42,14.9
1184,1/24/2018 20:45,761.77,1/24/2018 20:45,926.3,14.9
1185,1/24/2018 21:00,761.82,1/24/2018 21:00,926.42,14.9
1186,1/24/2018 21:15,761.88,1/24/2018 21:15,926.42,14.9
1187,1/24/2018 21:30,762.05,1/24/2018 21:30,926.67,14.9
1188,1/24/2018 21:45,761.92,1/24/2018 21:45,926.55,14.9
1189,1/24/2018 22:00,762.04,1/24/2018 22:00,926.55,14.9
1190,1/24/2018 22:15,761.92,1/24/2018 22:15,926.8,14.9
1191,1/24/2018 22:30,762.15,1/24/2018 22:30,926.67,14.9
1192,1/24/2018 22:45,762.02,1/24/2018 22:45,926.8,14.9
1193,1/24/2018 23:00,761.89,1/24/2018 23:00,926.67,14.9
1194,1/24/2018 23:15,761.88,1/24/2018 23:15,926.67,14.9
1195,1/24/2018 23:30,761.94,1/24/2018 23:30,926.8,14.9
1196,1/24/2018 23:45,761.93,1/24/2018 23:45,926.67,14.9
1197,1/25/2018 0:00,761.86,1/25/2018 0:00,926.55,14.9
1198,1/25/2018 0:15,761.79,1/25/2018 0:15,926.55,14.9
1199,1/25/2018 0:30,761.67,1/25/2018 0:30,926.55,14.9
1200,1/25/2018 0:45,761.79,1/25/2018 0:45,926.55,14.9
1201,1/25/2018 1:00,761.6,1/25/2018 1:00,926.42,14.9
1202,1/25/2018 1:15,761.72,1/25/2018 1:15,926.42,14.9
1203,1/25/2018 1:30,761.59,1/25/2018 1:30,926.42,14.9
1204,1/25/2018 1:45,761.42,1/25/2018 1:45,926.3,14.9
1205,1/25/2018 2:00,761.52,1/25/2018 2:00,926.3,14.9
1206,1/25/2018 2:15,761.46,1/25/2018 2:15,926.3,14.9
1207,1/25/2018 2:30,761.46,1/25/2018 2:30,926.3,14.9
1208,1/25/2018 2:45,761.47,1/25/2018 2:45,926.18,14.9
1209,1/25/2018 3:00,761.42,1/25/2018 3:00,926.18,14.9
1210,1/25/2018 3:15,761.31,1/25/2018 3:15,926.06,14.9
1211,1/25/2018 3:30,761.38,1/25/2018 3:30,926.06,14.9
1212,1/25/2018 3:45,761.38,1/25/2018 3:45,926.18,14.9
1213,1/25/2018 4:00,761.38,1/25/2018 4:00,926.06,14.9
1214,1/25/2018 4:15,761.31,1/25/2018 4:15,926.18,14.9
1215,1/25/2018 4:30,761.37,1/25/2018 4:30,926.06,14.9
1216,1/25/2018 4:45,761.3,1/25/2018 4:45,926.18,14.9
1217,1/25/2018 5:00,761.42,1/25/2018 5:00,926.18,14.9
1218,1/25/2018 5:15,761.47,1/25/2018 5:15,926.06,14.9
1219,1/25/2018 5:30,761.35,1/25/2018 5:30,926.18,14.9
1220,1/25/2018 5:45,761.59,1/25/2018 5:45,926.3,14.9
1221,1/25/2018 6:00,761.61,1/25/2018 6:00,926.42,14.9
1222,1/25/2018 6:15,761.81,1/25/2018 6:15,926.42,14.9
1223,1/25/2018 6:30,761.88,1/25/2018 6:30,926.55,14.9
1224,1/25/2018 6:45,762.09,1/25/2018 6:45,926.55,14.9
1225,1/25/2018 7:00,762.1,1/25/2018 7:00,926.55,14.9
1226,1/25/2018 7:15,762.16,1/25/2018 7:15,926.67,14.9
1227,1/25/2018 7:30,762.33,1/25/2018 7:30,926.8,14.9
1228,1/25/2018 7:45,762.26,1/25/2018 7:45,926.71,14.996
1229,1/25/2018 8:00,762.5,1/25/2018 8:00,926.8,14.9
1230,1/25/2018 8:15,762.7,1/25/2018 8:15,926.93,14.9
1231,1/25/2018 8:30,762.89,1/25/2018 8:30,927.17,14.9
1232,1/25/2018 8:45,763.07,1/25/2018 8:45,927.29,14.9
1233,1/25/2018 9:00,763.24,1/25/2018 9:00,927.17,14.9
1234,1/25/2018 9:15,763.17,1/25/2018 9:15,927.29,14.9
1235,1/25/2018 9:30,763.05,1/25/2018 9:30,927.33,14.996
1236,1/25/2018 9:45,763.21,1/25/2018 9:45,927.33,14.996
1237,1/25/2018 10:00,763.26,1/25/2018 10:00,927.42,14.9
1238,1/25/2018 10:15,763.25,1/25/2018 10:15,927.33,14.996
1239,1/25/2018 10:30,763.44,1/25/2018 10:30,927.46,14.996
1240,1/25/2018 10:45,763.26,1/25/2018 10:45,927.29,14.9
1241,1/25/2018 11:00,763.33,1/25/2018 11:00,927.05,14.9
1242,1/25/2018 11:15,763.26,1/25/2018 11:15,926.93,14.9
1243,1/25/2018 11:30,763,1/25/2018 11:30,926.8,14.9
1244,1/25/2018 11:45,762.93,1/25/2018 11:45,926.75,15.091
1245,1/25/2018 12:00,762.74,1/25/2018 12:00,926.5,15.091
1246,1/25/2018 12:15,762.49,1/25/2018 12:15,926.55,14.9
1247,1/25/2018 12:30,762.66,1/25/2018 12:30,926.39,14.804
1248,1/25/2018 12:45,762.61,1/25/2018 12:45,926.18,14.9
1249,1/25/2018 13:00,762.24,1/25/2018 13:00,926.02,14.804
1250,1/25/2018 13:15,762.12,1/25/2018 13:15,926.06,14.9
1251,1/25/2018 13:30,762.14,1/25/2018 13:30,926.09,14.996
1252,1/25/2018 13:45,762.16,1/25/2018 13:45,926.13,15.091
1253,1/25/2018 14:00,762.23,1/25/2018 14:00,926,15.091
1254,1/25/2018 14:15,762.08,1/25/2018 14:15,926.06,14.9
1255,1/25/2018 14:30,762.18,1/25/2018 14:30,926.06,14.9
1256,1/25/2018 14:45,762.3,1/25/2018 14:45,926.27,14.804
1257,1/25/2018 15:00,762.33,1/25/2018 15:00,926.67,14.9
1258,1/25/2018 15:15,762.38,1/25/2018 15:15,926.59,14.996
1259,1/25/2018 15:30,762.56,1/25/2018 15:30,926.5,15.091
1260,1/25/2018 15:45,762.69,1/25/2018 15:45,926.84,14.996
1261,1/25/2018 16:00,762.71,1/25/2018 16:00,926.8,14.9
1262,1/25/2018 16:15,763.04,1/25/2018 16:15,926.8,14.9
1263,1/25/2018 16:30,762.94,1/25/2018 16:30,926.93,14.9
1264,1/25/2018 16:45,762.85,1/25/2018 16:45,926.8,14.9
1265,1/25/2018 17:00,763.08,1/25/2018 17:00,927.05,14.9
1266,1/25/2018 17:15,763.26,1/25/2018 17:15,927.33,14.996
1267,1/25/2018 17:30,763.45,1/25/2018 17:30,927.42,14.9
1268,1/25/2018 17:45,763.55,1/25/2018 17:45,927.67,14.9
1269,1/25/2018 18:00,763.45,1/25/2018 18:00,927.79,14.9
1270,1/25/2018 18:15,763.64,1/25/2018 18:15,927.92,14.9
1271,1/25/2018 18:30,763.77,1/25/2018 18:30,928.12,15.091
1272,1/25/2018 18:45,763.71,1/25/2018 18:45,928.12,15.091
1273,1/25/2018 19:00,763.89,1/25/2018 19:00,928.08,14.996
1274,1/25/2018 19:15,764.01,1/25/2018 19:15,928.16,14.9
1275,1/25/2018 19:30,763.95,1/25/2018 19:30,928.29,14.9
1276,1/25/2018 19:45,764.01,1/25/2018 19:45,928.41,14.9
1277,1/25/2018 20:00,764.19,1/25/2018 20:00,928.54,14.9
1278,1/25/2018 20:15,764.25,1/25/2018 20:15,928.41,14.9
1279,1/25/2018 20:30,764.31,1/25/2018 20:30,928.45,14.996
1280,1/25/2018 20:45,764.37,1/25/2018 20:45,928.79,14.9
1281,1/25/2018 21:00,764.67,1/25/2018 21:00,928.79,14.9
1282,1/25/2018 21:15,764.72,1/25/2018 21:15,928.79,14.9
1283,1/25/2018 21:30,764.96,1/25/2018 21:30,929.28,14.9
1284,1/25/2018 21:45,765.07,1/25/2018 21:45,929.28,14.9
1285,1/25/2018 22:00,765.01,1/25/2018 22:00,929.28,14.9
1286,1/25/2018 22:15,765.19,1/25/2018 22:15,929.53,14.9
1287,1/25/2018 22:30,765.3,1/25/2018 22:30,929.57,14.996
1288,1/25/2018 22:45,765.48,1/25/2018 22:45,929.81,14.996
1289,1/25/2018 23:00,765.54,1/25/2018 23:00,929.94,14.996
1290,1/25/2018 23:15,765.65,1/25/2018 23:15,930.06,14.996
1291,1/25/2018 23:30,765.53,1/25/2018 23:30,929.94,14.996
1292,1/25/2018 23:45,765.63,1/25/2018 23:45,930.06,14.996
1293,1/26/2018 0:00,765.57,1/26/2018 0:00,930.02,14.9
1294,1/26/2018 0:15,765.62,1/26/2018 0:15,929.9,14.9
1295,1/26/2018 0:30,765.36,1/26/2018 0:30,929.9,14.9
1296,1/26/2018 0:45,765.4,1/26/2018 0:45,929.78,14.9
1297,1/26/2018 1:00,765.32,1/26/2018 1:00,929.81,14.996
1298,1/26/2018 1:15,765.44,1/26/2018 1:15,929.94,14.996
1299,1/26/2018 1:30,765.57,1/26/2018 1:30,930.06,14.996
1300,1/26/2018 1:45,765.51,1/26/2018 1:45,930.19,14.996
1301,1/26/2018 2:00,765.62,1/26/2018 2:00,930.32,14.996
1302,1/26/2018 2:15,765.57,1/26/2018 2:15,930.19,14.996
1303,1/26/2018 2:30,765.59,1/26/2018 2:30,930.19,14.996
1304,1/26/2018 2:45,765.68,1/26/2018 2:45,930.06,14.996
1305,1/26/2018 3:00,765.73,1/26/2018 3:00,930.19,14.996
1306,1/26/2018 3:15,765.61,1/26/2018 3:15,930.19,14.996
1307,1/26/2018 3:30,765.79,1/26/2018 3:30,930.32,14.996
1308,1/26/2018 3:45,765.6,1/26/2018 3:45,930.06,14.996
1309,1/26/2018 4:00,765.66,1/26/2018 4:00,930.19,14.996
1310,1/26/2018 4:15,765.63,1/26/2018 4:15,930.19,14.996
1311,1/26/2018 4:30,765.44,1/26/2018 4:30,930.06,14.996
1312,1/26/2018 4:45,765.54,1/26/2018 4:45,930.19,14.996
1313,1/26/2018 5:00,765.46,1/26/2018 5:00,930.06,14.996
1314,1/26/2018 5:15,765.5,1/26/2018 5:15,930.19,14.996
1315,1/26/2018 5:30,765.61,1/26/2018 5:30,930.32,14.996
1316,1/26/2018 5:45,765.6,1/26/2018 5:45,930.32,14.996
1317,1/26/2018 6:00,765.72,1/26/2018 6:00,930.44,14.996
1318,1/26/2018 6:15,765.65,1/26/2018 6:15,930.44,14.996
1319,1/26/2018 6:30,765.69,1/26/2018 6:30,930.56,14.996
1320,1/26/2018 6:45,765.79,1/26/2018 6:45,930.68,14.996
1321,1/26/2018 7:00,765.72,1/26/2018 7:00,930.56,14.996
1322,1/26/2018 7:15,765.82,1/26/2018 7:15,930.81,14.996
1323,1/26/2018 7:30,766.06,1/26/2018 7:30,930.81,14.996
1324,1/26/2018 7:45,766.1,1/26/2018 7:45,930.81,14.996
1325,1/26/2018 8:00,766.3,1/26/2018 8:00,930.93,14.996
1326,1/26/2018 8:15,766.3,1/26/2018 8:15,930.81,14.996
1327,1/26/2018 8:30,766.63,1/26/2018 8:30,930.93,14.996
1328,1/26/2018 8:45,766.72,1/26/2018 8:45,931.06,14.996
1329,1/26/2018 9:00,766.85,1/26/2018 9:00,931.06,14.996
1330,1/26/2018 9:15,766.83,1/26/2018 9:15,931.31,14.996
1331,1/26/2018 9:30,767.18,1/26/2018 9:30,931.43,14.996
1332,1/26/2018 9:45,767.3,1/26/2018 9:45,931.31,14.996
1333,1/26/2018 10:00,767.53,1/26/2018 10:00,931.55,14.996
1334,1/26/2018 10:15,767.71,1/26/2018 10:15,931.76,14.9
1335,1/26/2018 10:30,767.76,1/26/2018 10:30,931.76,14.9
1336,1/26/2018 10:45,767.76,1/26/2018 10:45,931.8,14.996
1337,1/26/2018 11:00,767.64,1/26/2018 11:00,931.34,15.091
1338,1/26/2018 11:15,767.75,1/26/2018 11:15,931.1,15.091
1339,1/26/2018 11:30,767.64,1/26/2018 11:30,931.19,14.996
1340,1/26/2018 11:45,767.51,1/26/2018 11:45,931.06,14.996
1341,1/26/2018 12:00,767.39,1/26/2018 12:00,931.02,14.9
1342,1/26/2018 12:15,767.22,1/26/2018 12:15,931.02,14.9
1343,1/26/2018 12:30,766.92,1/26/2018 12:30,930.65,14.9
1344,1/26/2018 12:45,766.62,1/26/2018 12:45,930.32,14.996
1345,1/26/2018 13:00,766.6,1/26/2018 13:00,930.35,15.091
1346,1/26/2018 13:15,766.47,1/26/2018 13:15,930.23,15.091
1347,1/26/2018 13:30,766.22,1/26/2018 13:30,929.98,15.091
1348,1/26/2018 13:45,766.16,1/26/2018 13:45,929.94,14.996
1349,1/26/2018 14:00,765.96,1/26/2018 14:00,929.81,14.996
1350,1/26/2018 14:15,765.82,1/26/2018 14:15,929.81,14.996
1351,1/26/2018 14:30,765.96,1/26/2018 14:30,929.69,14.996
1352,1/26/2018 14:45,765.88,1/26/2018 14:45,929.69,14.996
1353,1/26/2018 15:00,765.8,1/26/2018 15:00,929.69,14.996
1354,1/26/2018 15:15,765.92,1/26/2018 15:15,929.69,14.996
1355,1/26/2018 15:30,765.95,1/26/2018 15:30,929.81,14.996
1356,1/26/2018 15:45,765.87,1/26/2018 15:45,929.57,14.996
1357,1/26/2018 16:00,765.9,1/26/2018 16:00,929.45,14.996
1358,1/26/2018 16:15,766.06,1/26/2018 16:15,929.32,14.996
1359,1/26/2018 16:30,765.95,1/26/2018 16:30,929.24,15.091
1360,1/26/2018 16:45,765.98,1/26/2018 16:45,929.24,15.091
1361,1/26/2018 17:00,766.04,1/26/2018 17:00,929.36,15.091
1362,1/26/2018 17:15,765.98,1/26/2018 17:15,929.6,15.091
1363,1/26/2018 17:30,765.96,1/26/2018 17:30,929.94,14.996
1364,1/26/2018 17:45,766.05,1/26/2018 17:45,929.81,14.996
1365,1/26/2018 18:00,765.93,1/26/2018 18:00,929.94,14.996
1366,1/26/2018 18:15,766.12,1/26/2018 18:15,930.06,14.996
1367,1/26/2018 18:30,766.19,1/26/2018 18:30,930.19,14.996
1368,1/26/2018 18:45,766.26,1/26/2018 18:45,930.32,14.996
1369,1/26/2018 19:00,766.32,1/26/2018 19:00,930.32,14.996
1370,1/26/2018 19:15,766.32,1/26/2018 19:15,930.32,14.996
1371,1/26/2018 19:30,766.37,1/26/2018 19:30,930.72,15.091
1372,1/26/2018 19:45,766.43,1/26/2018 19:45,930.56,14.996
1373,1/26/2018 20:00,766.48,1/26/2018 20:00,930.72,15.091
1374,1/26/2018 20:15,766.54,1/26/2018 20:15,930.72,15.091
1375,1/26/2018 20:30,766.53,1/26/2018 20:30,930.72,15.091
1376,1/26/2018 20:45,766.59,1/26/2018 20:45,930.68,14.996
1377,1/26/2018 21:00,766.59,1/26/2018 21:00,930.93,14.996
1378,1/26/2018 21:15,766.65,1/26/2018 21:15,930.93,14.996
1379,1/26/2018 21:30,766.64,1/26/2018 21:30,930.81,14.996
1380,1/26/2018 21:45,766.74,1/26/2018 21:45,930.93,14.996
1381,1/26/2018 22:00,766.74,1/26/2018 22:00,930.93,14.996
1382,1/26/2018 22:15,766.78,1/26/2018 22:15,930.93,14.996
1383,1/26/2018 22:30,766.65,1/26/2018 22:30,930.93,14.996
1384,1/26/2018 22:45,766.53,1/26/2018 22:45,930.81,14.996
1385,1/26/2018 23:00,766.51,1/26/2018 23:00,930.93,14.996
1386,1/26/2018 23:15,766.5,1/26/2018 23:15,930.68,14.996
1387,1/26/2018 23:30,766.38,1/26/2018 23:30,930.68,14.996
1388,1/26/2018 23:45,766.44,1/26/2018 23:45,930.81,14.996
1389,1/27/2018 0:00,766.49,1/27/2018 0:00,930.97,15.091
1390,1/27/2018 0:15,766.6,1/27/2018 0:15,930.97,15.091
1391,1/27/2018 0:30,766.53,1/27/2018 0:30,930.85,15.091
1392,1/27/2018 0:45,766.35,1/27/2018 0:45,930.6,15.091
1393,1/27/2018 1:00,766.29,1/27/2018 1:00,930.85,15.091
1394,1/27/2018 1:15,766.39,1/27/2018 1:15,930.85,15.091
1395,1/27/2018 1:30,766.44,1/27/2018 1:30,930.85,15.091
1396,1/27/2018 1:45,766.49,1/27/2018 1:45,930.81,14.996
1397,1/27/2018 2:00,766.35,1/27/2018 2:00,930.81,14.996
1398,1/27/2018 2:15,766.11,1/27/2018 2:15,930.72,15.091
1399,1/27/2018 2:30,766.05,1/27/2018 2:30,930.68,14.996
1400,1/27/2018 2:45,766.1,1/27/2018 2:45,930.68,14.996
1401,1/27/2018 3:00,766.29,1/27/2018 3:00,930.6,15.091
1402,1/27/2018 3:15,765.91,1/27/2018 3:15,930.44,14.996
1403,1/27/2018 3:30,765.79,1/27/2018 3:30,930.47,15.091
1404,1/27/2018 3:45,765.84,1/27/2018 3:45,930.6,15.091
1405,1/27/2018 4:00,765.9,1/27/2018 4:00,930.47,15.091
1406,1/27/2018 4:15,765.87,1/27/2018 4:15,930.47,15.091
1407,1/27/2018 4:30,765.8,1/27/2018 4:30,930.35,15.091
1408,1/27/2018 4:45,765.8,1/27/2018 4:45,930.35,15.091
1409,1/27/2018 5:00,765.8,1/27/2018 5:00,930.35,15.091
1410,1/27/2018 5:15,765.8,1/27/2018 5:15,930.47,15.091
1411,1/27/2018 5:30,765.97,1/27/2018 5:30,930.47,15.091
1412,1/27/2018 5:45,765.85,1/27/2018 5:45,930.47,15.091
1413,1/27/2018 6:00,765.78,1/27/2018 6:00,930.44,14.996
1414,1/27/2018 6:15,766.02,1/27/2018 6:15,930.6,15.091
1415,1/27/2018 6:30,766.14,1/27/2018 6:30,930.72,15.091
1416,1/27/2018 6:45,766.25,1/27/2018 6:45,930.85,15.091
1417,1/27/2018 7:00,766.25,1/27/2018 7:00,930.85,15.091
1418,1/27/2018 7:15,766.3,1/27/2018 7:15,930.97,15.091
1419,1/27/2018 7:30,766.49,1/27/2018 7:30,931.1,15.091
1420,1/27/2018 7:45,766.51,1/27/2018 7:45,931.1,15.091
1421,1/27/2018 8:00,766.71,1/27/2018 8:00,931.22,15.091
1422,1/27/2018 8:15,766.69,1/27/2018 8:15,931.1,15.091
1423,1/27/2018 8:30,766.84,1/27/2018 8:30,931.22,15.091
1424,1/27/2018 8:45,766.94,1/27/2018 8:45,931.22,15.091
1425,1/27/2018 9:00,766.92,1/27/2018 9:00,931.22,15.091
1426,1/27/2018 9:15,766.93,1/27/2018 9:15,931.1,15.091
1427,1/27/2018 9:30,767.2,1/27/2018 9:30,931.22,15.091
1428,1/27/2018 9:45,767.32,1/27/2018 9:45,931.34,15.091
1429,1/27/2018 10:00,767.43,1/27/2018 10:00,931.22,15.091
1430,1/27/2018 10:15,767.6,1/27/2018 10:15,931.22,15.091
1431,1/27/2018 10:30,767.46,1/27/2018 10:30,931.22,15.091
1432,1/27/2018 10:45,767.46,1/27/2018 10:45,931.34,15.091
1433,1/27/2018 11:00,767.37,1/27/2018 11:00,931.1,15.091
1434,1/27/2018 11:15,767.36,1/27/2018 11:15,930.72,15.091
1435,1/27/2018 11:30,767.11,1/27/2018 11:30,930.6,15.091
1436,1/27/2018 11:45,767.21,1/27/2018 11:45,930.47,15.091
1437,1/27/2018 12:00,767.13,1/27/2018 12:00,930.47,15.091
1438,1/27/2018 12:15,766.92,1/27/2018 12:15,930.47,15.091
1439,1/27/2018 12:30,766.79,1/27/2018 12:30,930.47,15.091
1440,1/27/2018 12:45,766.5,1/27/2018 12:45,929.85,15.091
1441,1/27/2018 13:00,766.28,1/27/2018 13:00,929.6,15.091
1442,1/27/2018 13:15,766.22,1/27/2018 13:15,929.6,15.091
1443,1/27/2018 13:30,766.17,1/27/2018 13:30,929.6,15.091
1444,1/27/2018 13:45,766,1/27/2018 13:45,929.36,15.091
1445,1/27/2018 14:00,766.1,1/27/2018 14:00,929.6,15.091
1446,1/27/2018 14:15,765.88,1/27/2018 14:15,929.48,15.091
1447,1/27/2018 14:30,765.88,1/27/2018 14:30,929.48,15.091
1448,1/27/2018 14:45,765.54,1/27/2018 14:45,929.24,15.091
1449,1/27/2018 15:00,765.37,1/27/2018 15:00,929.11,15.091
1450,1/27/2018 15:15,765.35,1/27/2018 15:15,928.99,15.091
1451,1/27/2018 15:30,765.45,1/27/2018 15:30,928.99,15.091
1452,1/27/2018 15:45,765.27,1/27/2018 15:45,928.99,15.091
1453,1/27/2018 16:00,765.43,1/27/2018 16:00,928.86,15.091
1454,1/27/2018 16:15,765.48,1/27/2018 16:15,929.11,15.091
1455,1/27/2018 16:30,765.56,1/27/2018 16:30,929.11,15.091
1456,1/27/2018 16:45,765.57,1/27/2018 16:45,928.86,15.091
1457,1/27/2018 17:00,765.66,1/27/2018 17:00,928.99,15.091
1458,1/27/2018 17:15,765.63,1/27/2018 17:15,929.36,15.091
1459,1/27/2018 17:30,765.76,1/27/2018 17:30,929.36,15.091
1460,1/27/2018 17:45,765.69,1/27/2018 17:45,929.48,15.091
1461,1/27/2018 18:00,765.56,1/27/2018 18:00,929.48,15.091
1462,1/27/2018 18:15,765.46,1/27/2018 18:15,929.24,15.091
1463,1/27/2018 18:30,765.53,1/27/2018 18:30,929.48,15.091
1464,1/27/2018 18:45,765.6,1/27/2018 18:45,929.48,15.091
1465,1/27/2018 19:00,765.6,1/27/2018 19:00,929.48,15.091
1466,1/27/2018 19:15,765.66,1/27/2018 19:15,929.6,15.091
1467,1/27/2018 19:30,765.9,1/27/2018 19:30,929.85,15.091
1468,1/27/2018 19:45,765.73,1/27/2018 19:45,929.73,15.091
1469,1/27/2018 20:00,765.67,1/27/2018 20:00,929.85,15.091
1470,1/27/2018 20:15,765.78,1/27/2018 20:15,929.6,15.091
1471,1/27/2018 20:30,765.72,1/27/2018 20:30,929.85,15.091
1472,1/27/2018 20:45,765.78,1/27/2018 20:45,929.85,15.091
1473,1/27/2018 21:00,765.84,1/27/2018 21:00,929.85,15.091
1474,1/27/2018 21:15,765.9,1/27/2018 21:15,929.98,15.091
1475,1/27/2018 21:30,765.89,1/27/2018 21:30,929.98,15.091
1476,1/27/2018 21:45,766.12,1/27/2018 21:45,930.11,15.091
1477,1/27/2018 22:00,766.17,1/27/2018 22:00,930.23,15.091
1478,1/27/2018 22:15,766.11,1/27/2018 22:15,930.23,15.091
1479,1/27/2018 22:30,766.05,1/27/2018 22:30,930.11,15.091
1480,1/27/2018 22:45,766.05,1/27/2018 22:45,930.11,15.091
1481,1/27/2018 23:00,766.1,1/27/2018 23:00,930.11,15.091
1482,1/27/2018 23:15,766.04,1/27/2018 23:15,930.23,15.091
1483,1/27/2018 23:30,766.21,1/27/2018 23:30,930.35,15.091
1484,1/27/2018 23:45,766.15,1/27/2018 23:45,930.23,15.091
1485,1/28/2018 0:00,766.26,1/28/2018 0:00,930.35,15.091
1486,1/28/2018 0:15,766.25,1/28/2018 0:15,930.47,15.091
1487,1/28/2018 0:30,766.25,1/28/2018 0:30,930.47,15.091
1488,1/28/2018 0:45,765.95,1/28/2018 0:45,930.23,15.091
1489,1/28/2018 1:00,766.05,1/28/2018 1:00,930.23,15.091
1490,1/28/2018 1:15,766,1/28/2018 1:15,930.11,15.091
1491,1/28/2018 1:30,766,1/28/2018 1:30,930.23,15.091
1492,1/28/2018 1:45,766.05,1/28/2018 1:45,930.35,15.091
1493,1/28/2018 2:00,766.04,1/28/2018 2:00,930.35,15.091
1494,1/28/2018 2:15,766.04,1/28/2018 2:15,930.23,15.091
1495,1/28/2018 2:30,765.92,1/28/2018 2:30,930.23,15.091
1496,1/28/2018 2:45,765.74,1/28/2018 2:45,929.98,15.091
1497,1/28/2018 3:00,765.56,1/28/2018 3:00,929.73,15.091
1498,1/28/2018 3:15,765.44,1/28/2018 3:15,929.73,15.091
1499,1/28/2018 3:30,765.37,1/28/2018 3:30,929.6,15.091
1500,1/28/2018 3:45,765.3,1/28/2018 3:45,929.48,15.091
1501,1/28/2018 4:00,765.3,1/28/2018 4:00,929.48,15.091
1502,1/28/2018 4:15,765.3,1/28/2018 4:15,929.6,15.091
1503,1/28/2018 4:30,765.36,1/28/2018 4:30,929.48,15.091
1504,1/28/2018 4:45,765.29,1/28/2018 4:45,929.6,15.091
1505,1/28/2018 5:00,765.34,1/28/2018 5:00,929.48,15.091
1506,1/28/2018 5:15,765.46,1/28/2018 5:15,929.48,15.091
1507,1/28/2018 5:30,765.53,1/28/2018 5:30,929.85,15.091
1508,1/28/2018 5:45,765.58,1/28/2018 5:45,929.85,15.091
1509,1/28/2018 6:00,765.33,1/28/2018 6:00,929.73,15.091
1510,1/28/2018 6:15,765.38,1/28/2018 6:15,929.6,15.091
1511,1/28/2018 6:30,765.5,1/28/2018 6:30,929.85,15.091
1512,1/28/2018 6:45,765.5,1/28/2018 6:45,929.73,15.091
1513,1/28/2018 7:00,765.66,1/28/2018 7:00,930.11,15.091
1514,1/28/2018 7:15,765.73,1/28/2018 7:15,930.11,15.091
1515,1/28/2018 7:30,765.92,1/28/2018 7:30,930.23,15.091
1516,1/28/2018 7:45,766.1,1/28/2018 7:45,930.47,15.091
1517,1/28/2018 8:00,766.18,1/28/2018 8:00,930.47,15.091
1518,1/28/2018 8:15,766.21,1/28/2018 8:15,930.47,15.091
1519,1/28/2018 8:30,766.36,1/28/2018 8:30,930.39,15.187
1520,1/28/2018 8:45,766.46,1/28/2018 8:45,930.39,15.187
1521,1/28/2018 9:00,766.6,1/28/2018 9:00,930.47,15.091
1522,1/28/2018 9:15,766.73,1/28/2018 9:15,930.6,15.091
1523,1/28/2018 9:30,766.74,1/28/2018 9:30,930.6,15.091
1524,1/28/2018 9:45,766.95,1/28/2018 9:45,930.6,15.091
1525,1/28/2018 10:00,767.09,1/28/2018 10:00,930.6,15.091
1526,1/28/2018 10:15,767.13,1/28/2018 10:15,930.72,15.091
1527,1/28/2018 10:30,767.08,1/28/2018 10:30,930.76,15.187
1528,1/28/2018 10:45,766.96,1/28/2018 10:45,930.76,15.187
1529,1/28/2018 11:00,766.98,1/28/2018 11:00,930.35,15.091
1530,1/28/2018 11:15,766.95,1/28/2018 11:15,930.23,15.091
1531,1/28/2018 11:30,766.9,1/28/2018 11:30,930.02,15.187
